proveedor,algoritmo,k_o_grupos,silueta_gower,davies_bouldin,calinski_harabasz,n_grupos,pct_ruido,ari_vs_modalidad,ari_vs_cuartil_presupuesto,entropia_tamanos,cobertura,base_aleatoria,base_modalidad,descalificado,motivos_descalificacion,segundos,notas
P2,Gaussian Mixture,10,0.16035287082195282,3.379835936474533,418.7597541435707,10,0.0,0.4991883800629473,0.028737471749642807,0.8980144786087488,100.0,-0.044087134301662445,0.3853742778301239,True,no supera la línea base modalidad (0.1604 <= 0.3854),0.15,"BIC=-387,250"
P3,K-Prototypes,3,0.24517667293548584,1.3623102024690814,1088.573772495567,3,0.0,0.037283024380488666,0.31249166780937304,0.8070368391603396,100.0,-0.003966229967772961,0.34598323702812195,True,no supera la línea base modalidad (0.2452 <= 0.3460),8.07,gamma=0.5000
P3,K-Prototypes,4,0.39310207962989807,1.1918913161693636,1138.6466012953292,4,0.0,0.4189110515814553,0.2666868180710024,0.9095151630151543,100.0,-0.015286323614418507,0.34598323702812195,False,,9.13,gamma=0.5000
P3,K-Prototypes,5,0.32243502140045166,1.2121840314481,1045.038337572418,5,0.0,0.3650866787889694,0.21937759473294785,0.9419791583432635,100.0,-0.02120988443493843,0.34598323702812195,True,no supera la línea base modalidad (0.3224 <= 0.3460),12.5,gamma=0.5000
P3,K-Prototypes,6,0.3105856478214264,1.2018461181843587,989.2240943479175,6,0.0,0.3188845298010829,0.21235816424212306,0.9047238124075322,100.0,-0.023716960102319717,0.34598323702812195,True,no supera la línea base modalidad (0.3106 <= 0.3460),15.01,gamma=0.5000
P3,K-Prototypes,7,0.2874048352241516,1.260335415670257,958.6147944493882,7,0.0,0.27543110173732144,0.17874193584040154,0.9404342637886485,100.0,-0.02567189559340477,0.34598323702812195,True,no supera la línea base modalidad (0.2874 <= 0.3460),13.83,gamma=0.5000
P3,K-Prototypes,8,0.3105240762233734,1.193756473444151,956.3347093394294,8,0.0,0.2320580466935306,0.20288113778937253,0.9567940807825517,100.0,-0.03260117769241333,0.34598323702812195,True,no supera la línea base modalidad (0.3105 <= 0.3460),14.07,gamma=0.5000
P3,K-Prototypes,9,0.25683650374412537,1.168219322125215,906.0606836920659,9,0.0,0.2336429205918335,0.19623045928265404,0.8910467130482946,100.0,-0.030537564307451248,0.34598323702812195,True,no supera la línea base modalidad (0.2568 <= 0.3460),13.19,gamma=0.5000
P3,K-Prototypes,10,0.2963067591190338,1.1321829371422918,952.6663855210973,10,0.0,0.23628520847335088,0.17352498789611642,0.9415382535986517,100.0,-0.04334927350282669,0.34598323702812195,True,no supera la línea base modalidad (0.2963 <= 0.3460),16.19,gamma=0.5000
P3,K-Means,3,0.25284501910209656,1.3576397509412956,1090.6643285818577,3,0.0,0.059551188909286255,0.3081637217999991,0.8067955269975907,100.0,-0.003966229967772961,0.34598323702812195,True,no supera la línea base modalidad (0.2528 <= 0.3460),0.02,
P3,K-Means,4,0.40753450989723206,1.1848888376729327,1141.380678313628,4,0.0,0.4710862695352822,0.21127745056870406,0.9012047928125838,100.0,-0.015286323614418507,0.34598323702812195,False,,0.03,
P3,K-Means,5,0.3224078118801117,1.2128609316880616,1045.1354122933064,5,0.0,0.3717283089784238,0.21437829672099354,0.9406959338507752,100.0,-0.02120988443493843,0.34598323702812195,True,no supera la línea base modalidad (0.3224 <= 0.3460),0.04,
P3,K-Means,6,0.31021198630332947,1.2025988476018876,989.8371985093414,6,0.0,0.3208161239449489,0.21038889359252205,0.9045767696849696,100.0,-0.023716960102319717,0.34598323702812195,True,no supera la línea base modalidad (0.3102 <= 0.3460),0.03,
P3,K-Means,7,0.3346347212791443,1.115078050282187,965.765728483307,7,0.0,0.20064920139718226,0.1707680097406811,0.9365017633117199,100.0,-0.02567189559340477,0.34598323702812195,True,no supera la línea base modalidad (0.3346 <= 0.3460),0.03,
P3,K-Means,8,0.3110749125480652,1.1930754041726228,956.8337101969141,8,0.0,0.2343856493273694,0.20307922437013498,0.9571926624883335,100.0,-0.03260117769241333,0.34598323702812195,True,no supera la línea base modalidad (0.3111 <= 0.3460),0.05,
P3,K-Means,9,0.30290496349334717,1.1555678313859683,971.5440173571044,9,0.0,0.22755597346141787,0.20283659965654277,0.9273560782800178,100.0,-0.030537564307451248,0.34598323702812195,True,no supera la línea base modalidad (0.3029 <= 0.3460),0.03,
P3,K-Means,10,0.2997170090675354,1.2012483786270636,927.5710786361848,10,0.0,0.23352464016059526,0.19154533969939075,0.9258357237585558,100.0,-0.04334927350282669,0.34598323702812195,True,no supera la línea base modalidad (0.2997 <= 0.3460),0.04,
P3,Jerárquico (average),3,0.3960786461830139,1.3998546557974985,512.0590770520216,3,0.0,-0.06742969690875503,-7.651596908287682e-05,0.24546194716970696,100.0,-0.003966229967772961,0.34598323702812195,True,entropía de tamaños 0.245 < 0.5,0.14,
